"name","dime_cid","cf_score","state","judge_type"
"Joseph H. Rodriguez",NA,NA,"NJ",""
"Margaret Catherine Rodgers",NA,NA,"FL",""
"Sue Lewis Robinson",NA,NA,"DE",""
"Hon. Stephen C. Robinson",NA,NA,"NY",""
"Mary Lou Robinson",NA,NA,"TX",""
"Julie A. Robinson",NA,NA,"KS",""
"Catherine C. Blake",NA,NA,"MD",""
"Walter Herbert Rice",NA,NA,"OH",""
"Thomas Owen Rice",NA,NA,"WA",""
"Christina Reiss",NA,NA,"VT",""
"Philip Godfrey Reinhard",NA,NA,"IL",""
"Sharon Lovelace Blackburn",NA,NA,"DC",""
"Robert E. Blackburn",NA,NA,"DC",""
"Danny C. Reeves",NA,NA,"KY",""
"Walter Evan Black Jr.",NA,NA,"MD",""
"Manuel Lawrence Real",NA,NA,"CA",""
"Michael Joseph Reagan",NA,NA,"IL",""
"Linda R. Reade",NA,NA,"IA",""
"Irma Carrillo Ramirez",NA,NA,"TX",""
"Sylvia H. Rambo",NA,NA,"PA",""
"Hon. Jed S. Rakoff",NA,NA,"NY",""
"Robert Bruce Propst",NA,NA,"AL",""
"Philip Martin Pro",NA,NA,"NV",""
"Hon. Loretta A. Preska",NA,NA,"NY",""
"Michael Adrian Ponsor",NA,NA,"MA",""
"Thomas Collier Platt Jr.",NA,NA,"NY",""
"Joel A. Pisano",NA,NA,"NJ",""
"Franklin S. Billings Jr.",NA,NA,"DC",""
"Virginia A. Phillips",NA,NA,"CA",""
"Thomas Wade Phillips",NA,NA,"TN",""
"Mariana R. Pfaelzer",NA,NA,"CA",""
"Neal Brooks Biggers Jr.",NA,NA,"DC",""
"Robert Peter Aguilar",NA,NA,"DC",""
"Samuel Frederick Biery Jr.",NA,NA,"DC",""
"W. Allen Pepper Jr.",NA,NA,"MS",""
" Marsha Jean Pechman",NA,NA,"WA",""
"Benita Yalonda Pearson",NA,NA,"OH",""
"Robert E. Payne",NA,NA,"VA",""
"James H. Payne",NA,NA,"OK",""
"Joseph Frank Bianco",NA,NA,"NY",""
"Hon. William H. Pauley",NA,NA,"NY",""
"Maurice Mitchell Paul",NA,NA,"FL",""
"Hon. Robert P. Patterson",NA,NA,"NY",""
"John Victor Parker",NA,NA,"LA",""
" Rebecca R. Pallmeyer",NA,NA,"IL",""
"Wilbur Dawson Owens Jr.",NA,NA,"GA",""
"Hon. Richard Owen",NA,NA,"NY",""
"Richard E. Ouellette",NA,NA,"FL",""
"George A. O'Toole Jr.",NA,NA,"MA",""
"S. James Otero",NA,NA,"CA",""
"William Odis Bertelsman",NA,NA,"KY",""
"William Clark O'Kelley",NA,NA,"GA",""
"Reed Charles O'Connor",NA,NA,"TX",""
"Helen Ginger Berrigan",NA,NA,"LA",""
"Troy L. Nunley",NA,NA,"CA",""
"Donald C. Nugent",NA,NA,"OH",""
"David Nuffer",NA,NA,"UT",""
" James Robertson Nowlin",NA,NA,"TX",""
"David C. Norton",NA,NA,"SC",""
"Charles Ronald Norgle Sr.",NA,NA,"IL",""
"John Albert Nordberg",NA,NA,"IL",""
"John Trice Nixon",NA,NA,"TN",""
"William Fremming Nielsen",NA,NA,"WA",""
"William M. Nickerson",NA,NA,"MD",""
"Stewart Albert Newblatt",NA,NA,"MI",""
"Jesus G. Bernal",NA,NA,"CA",""
"Hon. Richard M. Berman",NA,NA,"NY",""
"William Joseph Nealon",NA,NA,"PA",""
"Gloria Maria Navarro",NA,NA,"NV",""
"Harold L. Murphy",NA,NA,"GA",""
"G. Patrick Murphy",NA,NA,"IL",""
"Carlos Murguia",NA,NA,"KS",""
"Graham C. Mullen",NA,NA,"NC",""
"Kimberly A. Mueller",NA,NA,"FL",""
"J. Frederick Motz",NA,NA,"MD",""
"Michael W. Mosman",NA,NA,"OR",""
"Barry Ted Moskowitz",NA,NA,"CA",""
" Anthony J. Moses Esq.",NA,NA,"PA",""
"Margaret M. Morrow",NA,NA,"CA",""
"Irene Cornelia Berger",NA,NA,"WV",""
"Henry Coke Morgan Jr.",NA,NA,"VA",""
"Federico A. Moreno",NA,NA,"FL",""
"Norman A. Mordue",NA,NA,"NY",""
"Thomas P. Moore",NA,NA,"TX",""
" Hon. Roy L. Moore",NA,NA,"TX",""
"Norman K. Moon",NA,NA,"VA",""
"James Tyne Moody",NA,NA,"IN",""
"Ann D. Montgomery",NA,NA,"MN",""
"Frank Montalvo",NA,NA,"TX",""
"Hon. Donald W. Molloy",NA,NA,"MT",""
"Patricia Head Minaldi",NA,NA,"LA",""
"Richard Henry Mills",NA,NA,"IL",""
"Michael P. Mills",NA,NA,"MS",""
"Dee Vance Benson",NA,NA,"UT",""
"Walker David Miller",NA,NA,"CO",""
"Jeffrey T. Miller",NA,NA,"CA",""
"Vicki Miles-La Grange",NA,NA,"OK",""
"Herbert Theodore Milburn",NA,NA,"TN",""
"Michael Martin Mihm",NA,NA,"IL",""
"Stephan P. Mickle",NA,NA,"FL",""
"Mark W. Bennett",NA,NA,"IA",""
"Michael McShane",NA,NA,"OR",""
" Stephen M. McNamee",NA,NA,"AZ",""
"Edward Joseph McManus",NA,NA,"IA",""
"Hon. Colleen McMahon",NA,NA,"NY",""
"Larry J. McKinney",NA,NA,"IN",""
"Joseph H. McKinley Jr.",NA,NA,"KY",""
"Howard D. McKibben",NA,NA,"NV",""
"Hon. Lawrence M. McKenna",NA,NA,"NY",""
"Walter Thomas McGovern",NA,NA,"WA",""
"Gabrielle Anne McDonald",NA,NA,"TX",""
"Hon. Joe Billy McDade",NA,NA,"IL",""
"Monti L. Belot",NA,NA,"KS",""
"Thomas J. McAvoy",NA,NA,"NY",""
"Robert Holmes Bell",NA,NA,"MI",""
"Roslynn Renee Mauskopf",NA,NA,"NY",""
"Kiyo A. Matsumoto",NA,NA,"NY",""
"Richard Paul Matsch",NA,NA,"CO",""
"Frederick J. Martone",NA,NA,"AZ",""
"Ricardo S. Martinez",NA,NA,"WA",""
"John Thomas Marten",NA,NA,"KS",""
"Denzil Price Marshall Jr.",NA,NA,"AR",""
"Consuelo Bland Marshall",NA,NA,"CA",""
"Malcolm Francis Marsh",NA,NA,"OR",""
"Hon. Victor Marrero",NA,NA,"NY",""
"Kenneth A. Marra",NA,NA,"FL",""
"George Michael Marovich",NA,NA,"IL",""
"Gerardo Mariani",NA,NA,"TX",""
"Malachy E. Mannion",NA,NA,"PA",""
"Blanche M. Manning",NA,NA,"IL",""
"Robert B. Maloney",NA,NA,"TX",""
"Paul Arthur Magnuson",NA,NA,"MN",""
"Sandra Shank Beckwith",NA,NA,"OH",""
"Eugene F. Lynch",NA,NA,"CA",""
"Christopher S. Lyding",NA,NA,"PA",""
"John W. Lungstrum",NA,NA,"KS",""
"Edmund V. Ludwig",NA,NA,"PA",""
"Alia M. Ludlum",NA,NA,"TX",""
"Rudy Lozano",NA,NA,"IN",""
"Hon. Charles C. Lovell",NA,NA,"MT",""
"Hon. Ronald Earl Longstaff",NA,NA,"IA",""
"Edward J. Lodge",NA,NA,"ID",""
"Joan A. Lloyd",NA,NA,"KY",""
"Mary M. Lisi",NA,NA,"RI",""
"John Andrew Beaty",NA,NA,"TN",""
"Sam A. Lindsay",NA,NA,"TX",""
"George Wakem Lindberg",NA,NA,"IL",""
"Ronald S. W. Lew",NA,NA,"CA",""
"George N. Beamer",NA,NA,"DC",""
"John Spencer Letts",NA,NA,"CA",""
"Timothy D. Leonard",NA,NA,"OK",""
"Joan A. Lenard",NA,NA,"FL",""
"Mary Ann Vial Lemmon",NA,NA,"LA",""
"Ivan L. R. Lemelle",NA,NA,"LA",""
"Joan Humphrey Lefkow",NA,NA,"IL",""
"William Charles Lee",NA,NA,"IN",""
"Tom Stewart Lee",NA,NA,"MS",""
"Robert S. Lasnik",NA,NA,"WA",""
"Morris Edward Lasker",NA,NA,"MA",""
" Gary L. Lancaster",NA,NA,"PA",""
"Ronald R. Lagueux",NA,NA,"RI",""
" Hon. Deborah A. Batts",NA,NA,"NY",""
"Marcia S. Krieger",NA,NA,"CO",""
"Elizabeth Anne Kovachevich",NA,NA,"FL",""
"Edwin Michael Kosik",NA,NA,"PA",""
"Edward Robert Korman",NA,NA,"NY",""
"Richard George Kopf",NA,NA,"NE",""
"Hon. John G. Koeltl",NA,NA,"NY",""
"Charles Petros Kocoras",NA,NA,"IL",""
"Leslie Emi Kobayashi",NA,NA,"HI",""
"James E. Kinkeade",NA,NA,"TX",""
"James Lawrence King",NA,NA,"FL",""
"Harvey Bartle III",NA,NA,"ZZ",""
"Terence C. Kern",NA,NA,"OK",""
"Matthew F. Kennelly",NA,NA,"IL",""
"Virginia Mary Kendall",NA,NA,"IL",""
"William Duffy Keller",NA,NA,"CA",""
"Hon. John F. Keenan",NA,NA,"NY",""
"Irene Patricia Keeley",NA,NA,"WV",""
"George P. Kazen",NA,NA,"TX",""
"David Gregory Kays",NA,NA,"MO",""
"Alan Cooke Kay",NA,NA,"HI",""
"Lawrence K. Karlton",NA,NA,"CA",""
"Hon. Kenneth M. Karas",NA,NA,"NY",""
"Hon. Lewis A. Kaplan",NA,NA,"NY",""
"Yvette Kane",NA,NA,"PA",""
"Lawrence E. Kahn",NA,NA,"NY",""
"J. Curtis Joyner",NA,NA,"PA",""
"Cindy K. Jorgenson",NA,NA,"AZ",""
"Leon Jordan",NA,NA,"TN",""
"Robert Clive Jones",NA,NA,"NV",""
"Casey D. Jones",NA,NA,"IA",""
"Hon. Barbara S. Jones",NA,NA,"NY",""
"Charles Wycliffe Joiner",NA,NA,"MI",""
"Sterling Johnson Jr.",NA,NA,"NY",""
"Inge Prytz Johnson",NA,NA,"AL",""
"Alan B. Johnson",NA,NA,"WY",""
" Delwen Lowell Jensen",NA,NA,"CA",""
"Bruce Sterling Jenkins",NA,NA,"UT",""
"Harry F. Barnes",NA,NA,"AR",""
" John Alfred Jarvey",NA,NA,"IA",""
"Robert Gillespie James",NA,NA,"LA",""
"Carol E. Jackson",NA,NA,"MO",""
"Anthony W. Ishii",NA,NA,"CA",""
"Dora L. Irizarry",NA,NA,"NY",""
"Vincent P. Intoccia III",NA,NA,"AL",""
"Denis Reagan Hurley",NA,NA,"NY",""
"Daniel T. K. Hurley",NA,NA,"FL",""
"David N. Hurd",NA,NA,"NY",""
" Willis B. Hunt Jr.",NA,NA,"GA",""
"Roger Lee Hunt",NA,NA,"NV",""
"Lynn Nettleton Hughes",NA,NA,"TX",""
"William Henry Barbour Jr.",NA,NA,"MS",""
" Marilyn L. Huff",NA,NA,"CA",""
"Harry Lee Hudspeth",NA,NA,"TX",""
"Paul J. Barbadoro",NA,NA,"NH",""
"John A. Houston",NA,NA,"CA",""
"David Brock Hornby",NA,NA,"ME",""
"  Joseph Martin Hood",NA,NA,"KY",""
"Denise Page Hood",NA,NA,"MI",""
"Charlene Edwards Honeywell",NA,NA,"FL",""
" James Leon Holmes",NA,NA,"AR",""
"Ellen Lipton Hollander",NA,NA,"MD",""
"Henry Lee Adams Jr.",NA,NA,"FL",""
"William Marcellin Hoeveler",NA,NA,"FL",""
"William Terrell Hodges",NA,NA,"FL",""
"David Hittner",NA,NA,"TX",""
"Ricardo H. Hinojosa",NA,NA,"TX",""
"Claude M. Hilton",NA,NA,"VA",""
"Noel Lawrence Hillman",NA,NA,"NJ",""
"Larry R. Hicks",NA,NA,"NV",""
"Judith C. Herrera",NA,NA,"NM",""
"Henry Michael Herlong Jr.",NA,NA,"SC",""
"William Walter Hentz",NA,NA,"TX",""
"Jimm Larry Hendren",NA,NA,"AR",""
"Thelton Eugene Henderson",NA,NA,"CA",""
"Hon. Alvin K. Hellerstein",NA,NA,"NY",""
"William Quinn Hayes",NA,NA,"CA",""
"Katharine Sweeney Hayden",NA,NA,"NJ",""
" Alexander Harvey II",NA,NA,"MD",""
"William Thomas Hart",NA,NA,"IL",""
"Harold Albert Baker",NA,NA,"IL",""
"C. LeRoy Hansen",NA,NA,"NM",""
"Hon. Phyllis Jean Hamilton",NA,NA,"CA",""
" Jean C. Hamilton",NA,NA,"MO",""
"J. Randal Hall",NA,NA,"GA",""
"Hon. Charles S. Haight",NA,NA,"CT",""
"Hon. Ancer Lee Haggerty",NA,NA,"OR",""
"Hon. Sam E. Haddon",NA,NA,"MT",""
"Ronald A. Guzman",NA,NA,"IL",""
"Louis Guirola Jr.",NA,NA,"MS",""
"Gina Marie Groh",NA,NA,"WV",""
"Paul W. Grimm",NA,NA,"MD",""
"William C. Griesbach",NA,NA,"WI",""
"Hon. Thomas P. Griesa",NA,NA,"NY",""
"J. Ronnie Greer",NA,NA,"TN",""
"Hon. Harold Baer",NA,NA,"NY",""
"Callie V. Granade",NA,NA,"AL",""
"Donald L. Graham",NA,NA,"FL",""
"Joan B. Gottschall",NA,NA,"IL",""
"Nelva Gonzales-Ramos",NA,NA,"TX",""
"Lewis Thornton Babcock",NA,NA,"CO",""
"Mitchell S. Goldberg",NA,NA,"PA",""
"John Gleeson",NA,NA,"NY",""
"Israel Leo Glasser",NA,NA,"NY",""
"Sharion Aycock",NA,NA,"MS",""
"John Phil Gilbert",NA,NA,"IL",""
"J. Phil Gilbert",NA,NA,"IL",""
"Raymond L. Acosta",NA,NA,"DC",""
"Kim R. Gibson",NA,NA,"PA",""
"Robert William Gettleman",NA,NA,"IL",""
"Nina Gershon",NA,NA,"NY",""
"Lloyd D. George",NA,NA,"NV",""
"Henry Edward Autrey",NA,NA,"MO",""
"Patricia Anne Gaughan",NA,NA,"OH",""
"Hon. Paul G. Gardephe",NA,NA,"NY",""
"Fernando J. Gaitan Jr.",NA,NA,"MO",""
"John P. Fullam",NA,NA,"PA",""
" Gregory K. Frizzell",NA,NA,"OK",""
"Bernard A. Friedman",NA,NA,"MI",""
"Hon. Nancy D. Freudenthal",NA,NA,"WY",""
"Donovan W. Frank",NA,NA,"MN",""
"James C. Fox",NA,NA,"NC",""
"John T. Fowlkes Jr.",NA,NA,"TN",""
"Marvin E. Aspen",NA,NA,"IL",""
"Elizabeth Erny Foote",NA,NA,"LA",""
"Sidney Allen Fitzwater",NA,NA,"TX",""
"A. Joe Fish",NA,NA,"TX",""
"Dale S. Fischer",NA,NA,"CA",""
"Edward Louis Filippine",NA,NA,"MO",""
"Sandra J. Feuerstein",NA,NA,"NY",""
"Gary A. Fenner",NA,NA,"MO",""
"Martin Leach-Cross Feldman",NA,NA,"LA",""
"Gary Allen Feess",NA,NA,"CA",""
"Valerie Baker Fairbank",NA,NA,"CA",""
"David A. Faber",NA,NA,"WV",""
"Joan N. Ericksen",NA,NA,"MN",""
"Richard Allan Enslen",NA,NA,"MI",""
"William Benner Enright",NA,NA,"CA",""
"Morrison C. England Jr.",NA,NA,"CA",""
"Hon. M. Christina Armijo",NA,NA,"NM",""
"James O. Ellison",NA,NA,"OK",""
"Garnett Thomas Eisele",NA,NA,"AR",""
"Warren W. Eginton",NA,NA,"CT",""
"Nancy Garlock Edmunds",NA,NA,"MI",""
"Robert Allan Edgar",NA,NA,"MI",""
"Berry Avant Edenfield",NA,NA,"GA",""
"Peter C. Economus",NA,NA,"OH",""
"Catherine C. Eagles",NA,NA,"NC",""
"Claire V. Eagan",NA,NA,"OK",""
"Richard Joseph Arcara",NA,NA,"DC",""
"Patrick J. Duggan",NA,NA,"MI",""
"Hon. Kevin T. Duffy",NA,NA,"NY",""
"Kristi DuBose",NA,NA,"AL",""
" Jan Ely DuBois",NA,NA,"PA",""
"David David Dowd Jr.",NA,NA,"OH",""
"Robert George Doumar",NA,NA,"VA",""
"John Antoon II",NA,NA,"FL",""
"Rebecca F. Doherty",NA,NA,"LA",""
"J. William Ditter Jr.",NA,NA,"PA",""
" William P. Dimitrouleas",NA,NA,"FL",""
"Gustave Diamond",NA,NA,"PA",""
"Samuel Der-Yeghiayan",NA,NA,"IL",""
"Reggie B. Walton",NA,NA,"DC",""
"Royce C. Lamberth",NA,NA,"DC",""
"Gladys Kessler",NA,NA,"DC",""
"Henry H. Kennedy Jr.",NA,NA,"DC",""
"Joyce Hens Green",NA,NA,"DC",""
"Jeremy D. Fogel",NA,NA,"DC",""
"Michael W. Fitzgerald",NA,NA,"ZZ",""
"Jessica C. Kronstadt",NA,NA,"CA",""
"Dana L. Christensen",55321755448,NA,"MT",""
"Charles Randolph Butler Jr.",3094067319,NA,"AL",""
"Joseph H. Young",3977041364,NA,"MD",""
"Kevin Michael Moore",2543794649,NA,"DC",""
"Lynn S. Adelman (Mr.)",54980613822,NA,"WI",""
"David G. Larimer",2551802329,NA,"NY",""
"Steve C. Jones",3976015814,NA,"GA",""
"Raymond Alvin Jackson",2803924396,NA,"VA",""
"Truman McGill Hobbs",2760927337,NA,"AL",""
"Shelby Highsmith",52551797714,NA,"FL",""
"Susan O. Hickey",52815936826,NA,"AR",""
" Melinda Harmon",54618034053,NA,"TX",""
"James L. Graham",5764409725,NA,"OH",""
"Frank P. Geraci Jr.",3779417356,NA,"NY",""
"Audrey Goldstein Fleissig",53784683525,NA,"US","federal"
"Gregory A. Presnell",3930826546,NA,"US","federal"
"Nora M. Manella",53776414710,NA,"US","federal"
"James P. Jones",26270385725,NA,"US","federal"
"James Robertson",2352688969,NA,"US","federal"
"Joe Kendall",30296224046,NA,"US","federal"
"David W. McKeague",3302163343,NA,"US","federal"
"Richard T. Haik",2613827231,NA,"US","federal"
"John S. Martin",2711880419,NA,"US","federal"
"M. James Lorenz",3095033057,2.54791784047065,"US","federal"
"Ralph Robert Erickson",29326036055,1.59042639317655,"ND",""
"William Roy Wilson",30214912480,1.38707895068365,"US","federal"
"Robert F. Kelly",30296224652,1.32956827850984,"US","federal"
"Alexander Williams",2698865897,1.30750314654679,"US","federal"
"Clarence Addison Brimmer Jr.",28076825757,1.2924515116721,"WY",""
"Dean Whipple",4038280367,1.2723361568461,"US","federal"
"Daniel L. Hovland",2408718310,1.2536670817111,"US","federal"
"Daniel Porter Jordan III",3152094382,1.24540564795501,"US","federal"
"Gordon J. Quist",3223137445,1.24236751334027,"US","federal"
"Kenneth L. Ryskamp",3784686069,1.2033009901875,"FL",""
"David Folsom",2304663978,1.18954268940562,"US","federal"
"George H. King",3160110829,1.18834286994115,"CA",""
"Charles A. Legge",2523785453,1.18225238604577,"CA",""
"John C. Lifland",3787976661,1.17104109477516,"US","federal"
"Joseph J. Longobardi",28409193409,1.164291476618,"DE",""
"Jorge A. Solis",29205949373,1.164291476618,"US","federal"
"Richard Brooke Jackson",2803924183,1.14998104811922,"US","federal"
"Carl Olaf Bue Jr.",4339689253,1.14720889300257,"TX",""
"David C. Godbey",2713878600,1.14600202082119,"US","federal"
"John R. Adams",29406600019,1.14549333433599,"US","federal"
"William B. Traxler",3325165862,1.14422594009264,"US","federal"
"Thomas Newman O'Neill Jr.",3957005023,1.13909013123947,"PA",""
"Stephen M. Reasoner",3154097485,1.13909013123947,"US","federal"
"Edward W. Nottingham",2673856608,1.13789583661199,"US","federal"
"Robert S. Gawthrop",3772408427,1.13304346415255,"US","federal"
"John Francis Grady",29406571111,1.12901235276127,"IL",""
"James Randal Hall",3816413447,1.12860688538021,"US","federal"
"Richard J. Arcara",3730271200,1.12650025682812,"US","federal"
"Thomas John Curran",2442748393,1.12068638562452,"WI",""
"Robert B. Kugler",29185916789,1.11748682870916,"US","federal"
"Theresa Lazar Springmann",51269846426,1.11215316431651,"US","federal"
"Jack T. Camp",26682334704,1.11047521880908,"US","federal"
"Scott Wesley Skavdahl",3811392070,1.1059397006352,"US","federal"
"P. Michael Duffy",2757905303,1.10548973458704,"US","federal"
"Halil Suleyman Ozerden",3737277104,1.10348023269859,"US","federal"
"William S. Duffey",3956002686,1.09830636540287,"US","federal"
"A. J. McNamara",53111090599,1.09784254469449,"LA",""
" William Marsh Acker Jr.",3177131757,1.09766377268367,"AL",""
"William T. Moore",53973008093,1.09621011283206,"US","federal"
"Laurie Smith Camp",53180118666,1.08399360018387,"US","federal"
"George C. Smith",2286638474,1.07334762814715,"US","federal"
"Terry R. Means",3188142570,1.0651363930096,"US","federal"
"Jackson L. Kiser",3177144053,1.06119121461812,"VA",""
"Martin Karl Reidinger",2837940135,1.06097058172729,"US","federal"
"Eric F. Melgren",3738280151,1.0565085851166,"US","federal"
"Nancy G. Edmunds",52598820786,1.05054095759109,"US","federal"
"Robert H. Cleland",2876960384,1.04546367989988,"US","federal"
"Robert James Jonker",3417182178,1.04403703899285,"US","federal"
"John D. Rainey",2623843526,1.0427236444394,"US","federal"
"William T. Lawrence",2525785924,1.04090838398168,"IN",""
"M. Christina Armijo",53995191208,1.03718163887196,"US","federal"
"Jon P. McCalla",2688868413,1.03640646028006,"US","federal"
"Charles W. Pickering",5201499823,1.03475467566863,"US","federal"
"Earl Leroy Yeakel III",2877959234,1.03175072634937,"US","federal"
"Harry Sandlin Mattice",3379175097,1.0272721034017,"US","federal"
"John Malcolm Duhe Jr.",26772970806,1.02530093126632,"LA",""
"Robert Lowell Miller Jr.",2855940579,1.02388427215437,"IN",""
"Timothy C. Batten",3955000669,1.01309261806114,"US","federal"
"Malcolm J. Howard",2437719981,1.01140740370705,"US","federal"
"Richard W. Story",28519425339,1.00897453305189,"US","federal"
"Lee H. Rosenthal",2307658795,1.00680502799871,"US","federal"
"Jeffrey S. White",2744898202,1.00490620755339,"US","federal"
" Leonard E. Davis",2438739310,0.998114179318337,"TX",""
"Amul R. Thapar",3695234795,0.992776459608132,"US","federal"
"Clay D. Land",2846945312,0.988522579334255,"US","federal"
"Stephen G. Larson",4105327468,0.987314165145829,"US","federal"
"Philip S. Gutierrez",5201512640,0.98658982779199,"US","federal"
"Paul V. Gadola",3493207740,0.983393263109412,"US","federal"
"David G. Campbell",3117067626,0.983332657779544,"US","federal"
"Lisa Godbey Wood",52410724550,0.982924347975797,"US","federal"
"David S. Doty",2996006203,0.982581370621782,"US","federal"
"James A. Teilborg",3695214480,0.982538525470442,"US","federal"
"Xavier Rodriguez",2470754223,0.981738253655925,"US","federal"
"Ewing Werlein",2886962237,0.980811066545726,"US","federal"
"Ira DeMent",3112088436,0.977018933178929,"US","federal"
"Joseph S. Van Bokkelen",3767396365,0.976054815435112,"US","federal"
"Kenneth M. Hoyt",2749902702,0.956426161477104,"TX",""
"Samuel B. Kent",2881958467,0.956426161477104,"US","federal"
"Simeon Timothy Lake III",2829942035,0.956426161477104,"US","federal"
"Emilio M. Garza",2646856304,0.956426161477104,"US","federal"
"Timothy D. DeGiusti",3794239850,0.95601377653146,"US","federal"
"Richard E. Dorr",3166135843,0.955963921715904,"US","federal"
"John H. McBryde",3210137621,0.954764569691415,"TX",""
"W. Allen Pepper",2660853679,0.952384986476012,"US","federal"
"Andrew S. Hanen",3740284407,0.951839267286252,"US","federal"
"Mark E. Fuller",2854943269,0.948490113039105,"US","federal"
"James C. Turk",29205869101,0.945961076377082,"VA",""
"Samuel H. Mays",2989004600,0.945340581500123,"US","federal"
"Thomas L. Ludington",5201478660,0.941870976951472,"US","federal"
"Jack Zouhary",3690209624,0.941289826602866,"US","federal"
"Kathleen Cardone",52552796526,0.941236704115731,"US","federal"
"Kurt D. Engelhardt",2371680651,0.941207188340406,"US","federal"
"Paul R. Matia",3449193546,0.93848068237622,"US","federal"
"Stephen P. Friot",3732287341,0.930496608968086,"US","federal"
"James E. Gritzner",3739296263,0.930117642573141,"US","federal"
"Joe L. Heaton",3096069184,0.929848355985905,"US","federal"
"Henry E. Autrey",29065837447,0.929687896210616,"US","federal"
"James V. Selna",3742283696,0.92754491768486,"US","federal"
"Stephen Joseph Murphy III",2285635808,0.925286280828662,"US","federal"
"George P. Schiavelli",3806356170,0.92175208772399,"US","federal"
"Patrick Joseph Schiltz",3140078649,0.92021645353365,"US","federal"
"William L. Osteen",4293468992,0.919203690675042,"US","federal"
"Roger T. Benitez",2457750573,0.918802277795392,"CA",""
"W. Keith Watkins",2492765516,0.917786639957609,"US","federal"
"Rudi M. Brewster",2917985789,0.910343400772484,"CA",""
"Mark R. Filip",5533400283,0.907818287041373,"US","federal"
"Robert C. Bonner",2291643960,0.90766786126436,"US","federal"
"Susan W. Carter",76692468702,0.904873729922004,"AR",""
"Gray Hampton Miller",2351677099,0.904335239951763,"US","federal"
"James O. Browning",2809932161,0.902810651514336,"US","federal"
"Sean F. Cox",5201479079,0.902340313365787,"US","federal"
"Melinda Harmon",4618034053,0.90076934238717,"US","federal"
"David C. Bramlette",2848946435,0.898506625586223,"US","federal"
"Michael Ryan Barrett",4928315416,0.892265126124144,"US","federal"
"Donald E. Walter",3333163388,0.892165707844695,"LA",""
"Thomas Aquinas Higgins",2401726537,0.891835578605307,"TN",""
"Wendell Alverson Miles",2643861693,0.888248872670044,"MI",""
"Thomas A. Varlan",3736310271,0.882663977526097,"US","federal"
"Peter Hill Beer",3136073193,0.88075919862031,"LA",""
"Frank D. Whitney",2517787002,0.879979027667661,"US","federal"
"Richard House Kyle",2846952459,0.879498340033588,"MN",""
"William J. Martini",26269372109,0.877256039760242,"US","federal"
"Terrence F. McVerry",3770384852,0.877115117688926,"US","federal"
"Ralph Gordon Thompson",2882958247,0.875585222953837,"OK",""
"Donald J. Stohr",2837939447,0.872715900941012,"US","federal"
"Anne C. Conway",53223127505,0.868745467799114,"US","federal"
"Sam E. Haddon",2899971765,0.868326911338713,"US","federal"
"William Paul Johnson",29165852251,0.866666789221555,"NM",""
"Loretta A. Preska",53735293277,0.862357318047074,"US","federal"
"Vaughn R. Walker",2704881352,0.853556650687764,"US","federal"
"S. Maurice Hicks",2401735812,0.841772395182296,"US","federal"
" Frederick Pfarr Stamp Jr.",29205934495,0.837828684973591,"WV",""
"Mark S. Davis",2590820709,0.83571478240864,"US","federal"
"William Joseph Haynes",2531797719,0.833363321912154,"US","federal"
"Neil Vincent Wake",3285177012,0.833308526407462,"US","federal"
"Richard J. Leon",3135075774,0.831336118335357,"DC",""
"R. David Proctor",3131060033,0.829392892275072,"US","federal"
"Frederick P. Stamp",29205934501,0.827583736200382,"US","federal"
"Paul Lewis Maloney",2531795050,0.827432122158475,"US","federal"
"Karen K. Caldwell",52715889532,0.826617001289862,"KY",""
"James Knoll Gardner",2844939846,0.824926772250118,"PA",""
"George H. Wu",3026015798,0.824114471057631,"US","federal"
"Stephen N. Limbaugh",5824573919,0.823899907933882,"US","federal"
"Charles A. Shaw",3180120395,0.815847758610255,"US","federal"
"John Preston Bailey",3088030276,0.813562564825965,"US","federal"
"William B. Shubb",3787810824,0.812183668318314,"US","federal"
"Richard M. Rogers",3928827058,0.811328602296591,"OH",""
"Frederick J. Kapala",3780462538,0.809268465820312,"US","federal"
"James Hughes Hancock",4109315798,0.804898289139939,"AL",""
"Richard W. Vollmer",3153109136,0.804205304280037,"US","federal"
"Jose E. Martinez",3146075307,0.800792278387869,"FL",""
"Edith Brown Clement",53360167189,0.800792278387869,"US","federal"
"Andrew J. Guilford",3297169272,0.798304887343431,"US","federal"
"Richard L. Jackson",2803924184,0.796311310494663,"TX",""
"Benjamin Hale Settle",3206152910,0.794112396499189,"US","federal"
"Gregory L. Frost",2494774866,0.793418052421909,"OH",""
"Frederick Jacob Reagan Heebe",26662314664,0.780854394037406,"LA",""
"Richard B. McQuade Jr.",3166110853,0.778114438648163,"OH",""
"Sara Elizabeth Lioi",53787963476,0.772988292801374,"US","federal"
"Dana Makoto Sabraw",3976019254,0.771675529348065,"US","federal"
"Colleen McMahon",52742896065,0.770536090053099,"US","federal"
"John G. Davies",4078304494,0.770152371372339,"DC",""
"John G. Heyburn II",3455201212,0.768885689382763,"US","federal"
"Robert Bryan Harwell",2358673824,0.766868653602303,"US","federal"
"Walter D. Kelley",2454750239,0.766543928851221,"US","federal"
"John F. Walter",2643850566,0.765599308502527,"US","federal"
"Thomas D. Schroeder",4201405625,0.762305389156277,"US","federal"
"Richard A. Paez",2741896409,0.751531326742579,"US","federal"
